report_date,online_store,upc,retailer_product_code,brand,category,sub_category,product_description,review_date,review_rating,review_title,review_text,is_competitor,manufacturer,market,matched_keywords,time_of_publication,url,review_type,parent_review,manufacturers_response,dimension1,dimension2,dimension3,dimension4,dimension5,dimension6,dimension7,dimension8,verified_purchase,helpful_review_count,review_hash_id
3/21/2019,BOOTS,5.01145E+12,1132504,Simple,Personal Care,Skin Care,Simple Kind to Skin Refreshing Facial Gel Wash 150ml,2/19/2019,5,Very refreshing.,"I have normal/oily skin, I used this facial wash for a week and I really saw a difference to my skin it felt more cleansed and clearer which I noticed straightaway. My skin is soft and their were no red blemishes compared to previous facial washes used. [This review was collected as part of a promotion.]",0,Unilever Global,UK,,,,Syndicated,Parent,,Skin Care,Face Wash,Face Wash,,,,Retailer Core of the Core,Core of the Core,FALSE,0,93a66a3d-612e-5c91-2013-f1de69fbc996
3/21/2019,BOOTS,5.01145E+12,1132504,Simple,Personal Care,Skin Care,Simple Kind to Skin Refreshing Facial Gel Wash 150ml,2/19/2019,5,Great cleanser,"I used this cleanser twice a day, I have combination skin. It was really effective and harmony with my skin. Unlike most cleansers it didn't dry my skin out and it effectively cleaned it ready for a toner. Would highly recommend. No harmful colours or additives. [This review was collected as part of a promotion.]",0,Unilever Global,UK,,,,Syndicated,Parent,,Skin Care,Face Wash,Face Wash,,,,Retailer Core of the Core,Core of the Core,FALSE,0,20694507-c63e-60d2-9318-24ce562c063d
3/21/2019,BOOTS,5.01145E+12,1132504,Simple,Personal Care,Skin Care,Simple Kind to Skin Refreshing Facial Gel Wash 150ml,2/19/2019,5,gentle and cleansing!,I've been using this product for about a week now and its so good to my skin. most cleansers seem to dry my skin out but this is so gentle. i love the way it makes my skin feel and it keeps me feeling refreshed for most of the day. [This review was collected as part of a promotion.],0,Unilever Global,UK,,,,Syndicated,Parent,,Skin Care,Face Wash,Face Wash,,,,Retailer Core of the Core,Core of the Core,FALSE,0,257385ae-697f-f561-aed6-39c609897641
3/21/2019,BOOTS,5.01145E+12,1132504,Simple,Personal Care,Skin Care,Simple Kind to Skin Refreshing Facial Gel Wash 150ml,2/19/2019,3,wake up call,after using this my face felt lovely soft and cooling I felt very refreshed and ready to go fight the day even if I had woke up feeling tired and drawn this helped me I love the smell of it and it's so easy to use even my child uses it and so far I can see a difference in her face [This review was collected as part of a promotion.],0,Unilever Global,UK,,,,Syndicated,Parent,,Skin Care,Face Wash,Face Wash,,,,Retailer Core of the Core,Core of the Core,FALSE,0,fad5c8f6-b744-5338-d664-ce481ab63873
3/21/2019,BOOTS,5.01145E+12,1132504,Simple,Personal Care,Skin Care,Simple Kind to Skin Refreshing Facial Gel Wash 150ml,2/19/2019,5,Simply refreshing,"Been using this face wash for the last couple of days, in the morning and evening as part of my cleansing routine and I really quite like how it leaves my skin as it can quickly react to different cleansers and toners, but not this. It seems less harsh than other facial washes, my skin feels almost moisturised after towel drying. Smells delicious too, very delicate scent and not soapy at all. [This review was collected as part of a promotion.]",0,Unilever Global,UK,,,,Syndicated,Parent,,Skin Care,Face Wash,Face Wash,,,,Retailer Core of the Core,Core of the Core,FALSE,0,80d41c45-6d92-e5f3-c13a-6937e79c5177
3/21/2019,BOOTS,5.01145E+12,1132504,Simple,Personal Care,Skin Care,Simple Kind to Skin Refreshing Facial Gel Wash 150ml,2/19/2019,4,Amazing,"I have not been using this for long and am please with it. There is no overpowering smell, no tightness and it does not leave your face oily. I would definitely recommend this. One of the best things to happen to my face. [This review was collected as part of a promotion.]",0,Unilever Global,UK,,,,Syndicated,Parent,,Skin Care,Face Wash,Face Wash,,,,Retailer Core of the Core,Core of the Core,FALSE,0,64b76b4c-38c2-9a35-54cf-6b79067c20fc
3/21/2019,BOOTS,5.01145E+12,1132504,Simple,Personal Care,Skin Care,Simple Kind to Skin Refreshing Facial Gel Wash 150ml,2/19/2019,4,Liked it,"I like this face wash, its gentle on the skin and left my skin feeling lovely and smooth. I used it after cleansing as i didn't feel it got all my makeup off which is why im only giving it 4 stars. Another great product from simple! [This review was collected as part of a promotion.]",0,Unilever Global,UK,,,,Syndicated,Parent,,Skin Care,Face Wash,Face Wash,,,,Retailer Core of the Core,Core of the Core,FALSE,0,1142f26b-e359-e22e-7d57-1962456c2ecd
3/21/2019,BOOTS,5.01145E+12,1132504,Simple,Personal Care,Skin Care,Simple Kind to Skin Refreshing Facial Gel Wash 150ml,2/19/2019,4,That fresh feeling!,I wouldn't usually go for a high street product having spent so many years on designer skincare however I was surprised at how clean my skin felt after using the Simple facial wash. My only negative is that it didn't take my eye make up off as easily as my designer face wash but with the price being so affordable I wouldn't expect it to. [This review was collected as part of a promotion.],0,Unilever Global,UK,,,,Syndicated,Parent,,Skin Care,Face Wash,Face Wash,,,,Retailer Core of the Core,Core of the Core,FALSE,0,eb4d4815-0e9f-7481-d400-932ad891cd08
3/21/2019,BOOTS,5.01145E+12,1132504,Simple,Personal Care,Skin Care,Simple Kind to Skin Refreshing Facial Gel Wash 150ml,2/19/2019,5,Fab,"An amazing product, which I would highly recommend and will be buying again myself. Makes your skin feel so smooth after use. Only having to use a small amount at a time, which means that it will last longer. [This review was collected as part of a promotion.]",0,Unilever Global,UK,,,,Syndicated,Parent,,Skin Care,Face Wash,Face Wash,,,,Retailer Core of the Core,Core of the Core,FALSE,0,7e8e68e6-0b38-e663-d66d-254f193d1aaf
3/21/2019,BOOTS,5.01145E+12,1132504,Simple,Personal Care,Skin Care,Simple Kind to Skin Refreshing Facial Gel Wash 150ml,2/19/2019,5,Refreshing face wash,"Having used this face wash for a few days now, I've found that my skin feels softer to touch,my skin looks clearer and brighter, and I feel so much cleaner afterwards. I would definitely recommend it to everyone. [This review was collected as part of a promotion.]",0,Unilever Global,UK,,,,Syndicated,Parent,,Skin Care,Face Wash,Face Wash,,,,Retailer Core of the Core,Core of the Core,FALSE,0,3733c95f-0d08-f78d-b642-dd01ddd111d5
3/21/2019,BOOTS,5.01145E+12,1132504,Simple,Personal Care,Skin Care,Simple Kind to Skin Refreshing Facial Gel Wash 150ml,2/19/2019,5,Left my skin feeling amazing,"This is an excellent product and left my skin feeling so clean and healthy, great value for money too, will definitely be using this for the foreseeable future. I've tried other similar products in the past but have not gotten results as good as this :-) [This review was collected as part of a promotion.]",0,Unilever Global,UK,,,,Syndicated,Parent,,Skin Care,Face Wash,Face Wash,,,,Retailer Core of the Core,Core of the Core,FALSE,0,5ab80aaa-347d-718f-a99e-d9834c3ea365
3/21/2019,BOOTS,5.01145E+12,1132520,Simple,Personal Care,Skin Care,Simple Kind To Skin Soothing Facial Toner 200ml,2/19/2019,5,"Good, but simple. But good!","Does what it is supposed to do. Effectively removes any traces of makeup and is gentle on sensitive skin. buy this if you want a good standard toner with no fancy extras. Very good basic product. Clean the skin well even from maskara remainings. Gentle for the skin, no irritation or sticky feeling after use. Definately worth the price [This review was collected as part of a promotion.]",0,Unilever Global,UK,,,,Syndicated,Parent,,Skin Care,Toners,Toners,,,,Retailer Core of the Core,Core of the Core,FALSE,0,c90e7a72-b0f5-e090-2a69-dcaf077b6802
3/21/2019,BOOTS,5.01145E+12,1132520,Simple,Personal Care,Skin Care,Simple Kind To Skin Soothing Facial Toner 200ml,2/19/2019,5,"Simple, but effective!","I got this around a week ago, tried it during my usual morning routine, really impressed, my skin feels and looks great, no chemical smells, no oily feel, is buy this again and reccomend to friends and family for sure, delivery was quick, and arrived with no damage, great quality. [This review was collected as part of a promotion.]",0,Unilever Global,UK,,,,Syndicated,Parent,,Skin Care,Toners,Toners,,,,Retailer Core of the Core,Core of the Core,FALSE,0,08c0c525-5e05-ef7f-83c4-7bd8f715813d
3/21/2019,BOOTS,5.01145E+12,1132520,Simple,Personal Care,Skin Care,Simple Kind To Skin Soothing Facial Toner 200ml,2/19/2019,5,Simple Kind,This toner it's great for my skin as it's alcohol free and so kind to skin.I love to use it in the morning and at night because it's cleaning all the impurities and also calms my skin whitout itching.It's a wonderful product and I'm happy that o have discovered.Looking forward to use it daily. [This review was collected as part of a promotion.],0,Unilever Global,UK,,,,Syndicated,Parent,,Skin Care,Toners,Toners,,,,Retailer Core of the Core,Core of the Core,FALSE,0,a7ea84f9-27af-a352-9b63-9ffa016f335a
3/21/2019,BOOTS,5.01145E+12,1132520,Simple,Personal Care,Skin Care,Simple Kind To Skin Soothing Facial Toner 200ml,2/19/2019,5,Love how this makes my skin feel!,"I love this toner! I have used it every day since getting it and I'd definitely buy again. Makes my skin feel very soft and makeup goes on nicely after using it. There isn't a very strong smell like some other toners I have used, and doesn't leave my skin feeling extremely tight. I mostly enjoy this toner as I have very very sensitive skin that reacts to a lot of skincare products. I have been lucky that this has not caused a reaction! [This review was collected as part of a promotion.]",0,Unilever Global,UK,,,,Syndicated,Parent,,Skin Care,Toners,Toners,,,,Retailer Core of the Core,Core of the Core,FALSE,0,d4cb0714-ae0b-7584-cb1d-7ec4ff59ea92
3/21/2019,BOOTS,5.01145E+12,1132520,Simple,Personal Care,Skin Care,Simple Kind To Skin Soothing Facial Toner 200ml,2/19/2019,5,Smoothness,"Happy with the results of this product, it is very kind to skin,left my skin feeling smooth and clean! Very light on skin and not oily at all which is perfect for my already oily skin!Definitely recommend! Amazing product. [This review was collected as part of a promotion.]",0,Unilever Global,UK,,,,Syndicated,Parent,,Skin Care,Toners,Toners,,,,Retailer Core of the Core,Core of the Core,FALSE,0,7d591e6a-acfd-2559-7041-033437ad0627
3/21/2019,BOOTS,5.01145E+12,1132520,Simple,Personal Care,Skin Care,Simple Kind To Skin Soothing Facial Toner 200ml,2/19/2019,5,Excellent value and quality,Soothing Facial Toner this is a lovely product which removes any residue left behind after cleansing and I also love how cool it feels on my skin. This removes all residue with the added bonus it leaves skin clean and clear ready for the moisturiser to work its magic. [This review was collected as part of a promotion.],0,Unilever Global,UK,,,,Syndicated,Parent,,Skin Care,Toners,Toners,,,,Retailer Core of the Core,Core of the Core,FALSE,0,9c1df14a-1051-9435-c19c-662214e284cb
3/21/2019,BOOTS,5.01145E+12,1132520,Simple,Personal Care,Skin Care,Simple Kind To Skin Soothing Facial Toner 200ml,2/19/2019,5,Amazing,I'm so happy to have received this product as it works so well with my skin. It has made any spots or blemishes disappear and my face feels a lot smoother than before using the product. I love how it has a neutral smell and it isn't harsh on your face like some products are. [This review was collected as part of a promotion.],0,Unilever Global,UK,,,,Syndicated,Parent,,Skin Care,Toners,Toners,,,,Retailer Core of the Core,Core of the Core,FALSE,0,879e7162-d0a2-722a-f92c-c2961070ab62
3/21/2019,BOOTS,5.01145E+12,1132520,Simple,Personal Care,Skin Care,Simple Kind To Skin Soothing Facial Toner 200ml,2/19/2019,2,Not made for my skin,I have quite dry skin on my face and this toner didn't help with the dryness. I felt it dried out my skin even more and left my face feeling tight and overall unpleasant. But maybe this it's just certain skin types that it might be better for. [This review was collected as part of a promotion.],0,Unilever Global,UK,,,,Syndicated,Parent,,Skin Care,Toners,Toners,,,,Retailer Core of the Core,Core of the Core,FALSE,0,f66fa279-d2c3-5424-890a-2d311c852bd5
3/21/2019,BOOTS,5.01145E+12,1132520,Simple,Personal Care,Skin Care,Simple Kind To Skin Soothing Facial Toner 200ml,2/19/2019,5,Feeling refreshed,This is the best thing I have tried my skin feels smooth and refreshed and I love it and can't believe I never used it before it's now part of my daily routine I absolutely love it and would definitely recommend this to everyone who wants to feel refreshed [This review was collected as part of a promotion.],0,Unilever Global,UK,,,,Syndicated,Parent,,Skin Care,Toners,Toners,,,,Retailer Core of the Core,Core of the Core,FALSE,0,377f9dd5-7e2a-9036-1feb-9523722c2e06
3/21/2019,BOOTS,5.01145E+12,1132520,Simple,Personal Care,Skin Care,Simple Kind To Skin Soothing Facial Toner 200ml,2/19/2019,4,Amazing results,It's so gentle on your skin and makes it feel smooth and soft. It doesn't make your skin feel tight like other toners can. It smells nice too. I use it once a day in the mornings and it does the job effectively. [This review was collected as part of a promotion.],0,Unilever Global,UK,,,,Syndicated,Parent,,Skin Care,Toners,Toners,,,,Retailer Core of the Core,Core of the Core,FALSE,0,b5a8140a-3012-96f4-f7b2-08d5a257351a
3/21/2019,BOOTS,5.01145E+12,1132520,Simple,Personal Care,Skin Care,Simple Kind To Skin Soothing Facial Toner 200ml,2/19/2019,5,Amazing toner,I've always been a fan of simple and this product did not let the brand down. This is so gentle on my sensitive skin and left my skin feeling hydrated and refreshed. Would defiantly recommend and I will defiantly be repurchasing the product once I've finished. [This review was collected as part of a promotion.],0,Unilever Global,UK,,,,Syndicated,Parent,,Skin Care,Toners,Toners,,,,Retailer Core of the Core,Core of the Core,FALSE,0,c3f7176f-8847-ef68-c652-d2ae51505125
3/21/2019,BOOTS,5.01145E+12,1132520,Simple,Personal Care,Skin Care,Simple Kind To Skin Soothing Facial Toner 200ml,2/19/2019,5,"Lovely toner, gentle on skin",I am in really impressed with this toner. I've tried many in the past that didn't agree with my sensitive skin however I love this! It's gentle on my skin and after applying my skin feels tighter and smooth. This is now an important part of my daily skin routine. [This review was collected as part of a promotion.],0,Unilever Global,UK,,,,Syndicated,Parent,,Skin Care,Toners,Toners,,,,Retailer Core of the Core,Core of the Core,FALSE,0,94303769-3c77-305b-b68a-9ad222a36563
3/21/2019,BOOTS,5.01145E+12,1132520,Simple,Personal Care,Skin Care,Simple Kind To Skin Soothing Facial Toner 200ml,2/19/2019,5,Lovely gentle toner,Im glad i went back to this toner. Id been using micellar water and it had been irritating my skin but once i started using Simple Toner my skin is back to normal. Its gentle on my skin and once ive used all of this i shall be buying more [This review was collected as part of a promotion.],0,Unilever Global,UK,,,,Syndicated,Parent,,Skin Care,Toners,Toners,,,,Retailer Core of the Core,Core of the Core,FALSE,0,2ad2640b-23a2-45b6-63aa-cfb2baed0ead
3/21/2019,BOOTS,8.71256E+12,6278566,Simple,Personal Care,Skin Care,Simple x Little Mix Micellar Cleansing Wipes 25 wipes,2/19/2019,5,Good wipes,I bought these wipes to help clean my face and take make up off at the end of the night. They was very good at taking the make up off you only needed 2wiped to wake a whole face of make up off. My face felt clean after using the wipes and they didn't dry my skin out. [This review was collected as part of a promotion.],0,Unilever Global,UK,,,,Syndicated,Parent,,Skin Care,Face Wipes,Face Wipes,,,,Retailer Core of the Core,Core of the Core,FALSE,0,ca822e42-3585-e141-2f8f-583e7b76988a
3/21/2019,BOOTS,8.71256E+12,6278566,Simple,Personal Care,Skin Care,Simple x Little Mix Micellar Cleansing Wipes 25 wipes,2/19/2019,4,Refreshing and effective,"I tried these on a fairly dry swatch of quite concealer on my hand, and it took all but a faint stain off which was quite impressive for a face wipe. On my face they feel refreshing, cool and leave the slightest tingle of 'clean' behind. You can see on the wipe that they're taking off the yuck of the day, along with any makeup (yes, including most of my mascara). I might have put more wipes in the pack- enough for a month of one a day, but that's probably my main niggle. [This review was collected as part of a promotion.]",0,Unilever Global,UK,,,,Syndicated,Parent,,Skin Care,Face Wipes,Face Wipes,,,,Retailer Core of the Core,Core of the Core,FALSE,0,b3f6afe2-99bc-c63a-078a-ed0c20d015bb
