,review_date,review_rating,review_title,review_text,verified_purchase
1286,2/21/2019,4,I love this product,This product is amazing makes my skin feel so toned and soft. I will be buying this product again. It gives my face a deep clean also I will defo recommend to my friends and family so they can also feel the benefits of this product. [This review was collected as part of a promotion.],False
1287,2/21/2019,5,Lovelly aroma,You can't go wrong with this product,True
1288,2/21/2019,1,missing,the comfort blues skies was missing when my order arrived as must of split as the box was soaked and smelt of conditioner and the box was open,True
1289,2/26/2019,5,Good Item,Item as stated and delivered on time. Also a good price,True
1290,2/21/2019,5,as described,as described,True
1291,2/21/2019,5,never disappoints,A long standing family favourite. Decent ice cream with yummy bits in to suit everyones taste. A delicious sugary treat,False
1292,2/21/2019,5,Lovelly aroma,You can't go wrong with this product,True
1293,2/21/2019,5,Ok,Ok,True
1294,2/21/2019,5,Recommend this product,"Beautiful smelling conditioner, although smaller bottles than I normally buy, but I will continue to buy, yes you could say its concentrated. However I have no drawers in my washing machine its a auto detergent and conditioner type depending on weight of washing load I definitely recommend",True
1295,2/21/2019,5,Comfort,"Brilliant price, happy with my purchase. Should last a while.",True
1296,2/22/2019,5,Best Moisturiser yet!,"Since I have Combination/Oily skin, I have never found the perfect moisturiser - until now. I am quite particular in moisturisers that I don't like it when they leave a greasy feeling on my skin after I've applied it, they take ages to soak in or that they make me break out more. Thankfully, this one doesn't. My skin is more glowy and it definitely feels more hydrated and smooth since I started using this a few months ago. I loved it that much that I repurchased and it will be my go to moisturiser. I've seen many others like this but with a much higher price tag so a good find",False
1297,2/22/2019,4,Good staple toner,"This is a good toner for everyday use, use it morning/evening and makes my skin feel really fresh. Has no smell and very soft on the skin - not right for you if you want it to get rid of spots etc but for an everyday toner I would recommend. [This review was collected as part of a promotion.]",False
1298,2/22/2019,5,Amazing,This is the first toner that I have used in my skincare routine. I am really impressed with how well it cleans my skin and makes it feel really refreshed and clean. It is very gentle on my skin and has a very neutral scent.I would defiantly purchase this again afterwards. [This review was collected as part of a promotion.],False
1299,2/22/2019,5,Amazing,"Works well, it made a difference to my skin very quickly. It reduced my pores within a week and made my skin very smooth. Would highly recommend buying ! Cheaper than most products on the market so defiantly worth buying ! [This review was collected as part of a promotion.]",False
1300,2/22/2019,4,Good toner for every skin type,"This toner is great for every skin type in my opinion. The product is in a plastic bottle which is very travel friendly. My only downside with this is that it's just a hole to pour out of and I often end up using too much. Good thing about it is that there is no alcohol in it at all! Also, no artificial perfumes or colours. Just natural, which is best for the skin. [This review was collected as part of a promotion.]",False
1301,2/22/2019,5,great for sensitive skin,I'm so happy I found something that works for my skin because I have combination skin so I have to be so careful about what I put on it. I am really happy with this facial wash because I sometimes come out in hives and this doesn't aggravate it at all. Go to for all skin types. [This review was collected as part of a promotion.],False
